datum,ervaring,geslacht,gewichtsklasse,ploeg,naam,zone,trainingype,500_split,aantal_intervallen,intervaltype,interval_afstand,interval_tijd,interval_nummer,rust,machine,spm,2k tijd,2k datum
14-11-2019,1,V,L,mgld,ld1,,4x2000/5'r,1:59.6,4,afstand,2000,,4,5,ergometer,vrij,7:31.0,
14-11-2019,1,V,L,mgld,ld2,,4x2000/5'r,1:55.1,4,afstand,2000,,1,5,ergometer,vrij,7:25.2,
14-11-2019,1,V,L,mgld,ld2,,4x2000/5'r,1:55.0,4,afstand,2000,,2,5,ergometer,vrij,7:25.2,
14-11-2019,1,V,L,mgld,ld2,,4x2000/5'r,1:55.3,4,afstand,2000,,3,5,ergometer,vrij,7:25.2,
14-11-2019,1,V,L,mgld,ld2,,4x2000/5'r,1:55.7,4,afstand,2000,,4,5,ergometer,vrij,7:25.2,
,,,,,,,,,,,,,,,,,,
27-11-2019,1,V,L,mgld,ld1,,4x8'/4'r,1:58.0,4,tijd,,480,1,4,ergometer,vrij,7:31.0,
27-11-2019,1,V,L,mgld,ld1,,4x8'/4'r,1:58.4,4,tijd,,480,2,4,ergometer,vrij,7:31.0,
27-11-2019,1,V,L,mgld,ld1,,4x8'/4'r,1:58.9,4,tijd,,480,3,4,ergometer,vrij,7:31.0,
27-11-2019,1,V,L,mgld,ld1,,4x8'/4'r,1:58.6,4,tijd,,480,4,4,ergometer,vrij,7:31.0,
,,,,,,,,,,,,,,,,,,
30-11-2019,1,V,L,mgld,ld2,,6x750/3'r,1:50.6,6,afstand,750,,1,3,ergometer,vrij,7:25.2,
30-11-2019,1,V,L,mgld,ld2,,6x750/3'r,1:50.1,6,afstand,750,,2,3,ergometer,vrij,7:25.2,
30-11-2019,1,V,L,mgld,ld2,,6x750/3'r,1:50.2,6,afstand,750,,3,3,ergometer,vrij,7:25.2,
30-11-2019,1,V,L,mgld,ld2,,6x750/3'r,1:56.0,6,afstand,750,,4,3,ergometer,vrij,7:25.2,
30-11-2019,1,V,L,mgld,ld2,,6x750/3'r,1:58.0,6,afstand,750,,5,3,ergometer,vrij,7:25.2,
30-11-2019,1,V,L,mgld,ld2,,6x750/3'r,1:55.4,6,afstand,750,,6,3,ergometer,vrij,7:25.2,
30-11-2019,1,V,L,mgld,ld1,,6x750/3'r,1:53.7,6,afstand,750,,1,3,ergometer,vrij,7:31.0,
30-11-2019,1,V,L,mgld,ld1,,6x750/3'r,1:53.6,6,afstand,750,,2,3,ergometer,vrij,7:31.0,
30-11-2019,1,V,L,mgld,ld1,,6x750/3'r,1:53.4,6,afstand,750,,3,3,ergometer,vrij,7:31.0,
30-11-2019,1,V,L,mgld,ld1,,6x750/3'r,1:54.1,6,afstand,750,,4,3,ergometer,vrij,7:31.0,
30-11-2019,1,V,L,mgld,ld1,,6x750/3'r,1:54.0,6,afstand,750,,5,3,ergometer,vrij,7:31.0,
30-11-2019,1,V,L,mgld,ld1,,6x750/3'r,1:54.6,6,afstand,750,,6,3,ergometer,vrij,7:31.0,
,,,,,,,,,,,,,,,,,,
7-11-2019,1,V,L,mgld,ld2,,8x3'/2'r,1:54.3,8,tijd,,180,1,2,ergometer,30-32,7:25.2,
7-11-2019,1,V,L,mgld,ld2,,8x3'/2'r,1:54.2,8,tijd,,180,2,2,ergometer,30-32,7:25.2,
7-11-2019,1,V,L,mgld,ld2,,8x3'/2'r,1:54.0,8,tijd,,180,3,2,ergometer,30-32,7:25.2,
7-11-2019,1,V,L,mgld,ld2,,8x3'/2'r,1:53.9,8,tijd,,180,4,2,ergometer,30-32,7:25.2,
7-11-2019,1,V,L,mgld,ld2,,8x3'/2'r,1:53.2,8,tijd,,180,5,2,ergometer,30-32,7:25.2,
7-11-2019,1,V,L,mgld,ld2,,8x3'/2'r,1:53.7,8,tijd,,180,6,2,ergometer,30-32,7:25.2,
7-11-2019,1,V,L,mgld,ld2,,8x3'/2'r,1:54.6,8,tijd,,180,7,2,ergometer,30-32,7:25.2,
7-11-2019,1,V,L,mgld,ld2,,8x3'/2'r,1:53.4,8,tijd,,180,8,2,ergometer,30-32,7:25.2,
7-11-2019,1,V,L,mgld,ld1,,8x3'/2'r,1:57.0,8,tijd,,180,1,2,ergometer,30-32,7:31.0,
7-11-2019,1,V,L,mgld,ld1,,8x3'/2'r,1:56.5,8,tijd,,180,2,2,ergometer,30-32,7:31.0,
7-11-2019,1,V,L,mgld,ld1,,8x3'/2'r,1:56.4,8,tijd,,180,3,2,ergometer,30-32,7:31.0,
7-11-2019,1,V,L,mgld,ld1,,8x3'/2'r,1:56.5,8,tijd,,180,4,2,ergometer,30-32,7:31.0,
7-11-2019,1,V,L,mgld,ld1,,8x3'/2'r,1:56.2,8,tijd,,180,5,2,ergometer,30-32,7:31.0,
7-11-2019,1,V,L,mgld,ld1,,8x3'/2'r,1:56.2,8,tijd,,180,6,2,ergometer,30-32,7:31.0,
7-11-2019,1,V,L,mgld,ld1,,8x3'/2'r,1:56.8,8,tijd,,180,7,2,ergometer,30-32,7:31.0,
7-11-2019,1,V,L,mgld,ld1,,8x3'/2'r,1:55.5,8,tijd,,180,8,2,ergometer,30-32,7:30.3,
7-11-2019,1,V,L,mgld,ld3,,8x3'/2'r,1:54.7,8,tijd,,180,1,2,ergometer,30-32,7:30.3,
7-11-2019,1,V,L,mgld,ld3,,8x3'/2'r,1:54.5,8,tijd,,180,2,2,ergometer,30-32,7:30.3,
7-11-2019,1,V,L,mgld,ld3,,8x3'/2'r,1:54.5,8,tijd,,180,3,2,ergometer,30-32,7:30.3,
7-11-2019,1,V,L,mgld,ld3,,8x3'/2'r,1:54.9,8,tijd,,180,4,2,ergometer,30-32,7:30.3,
7-11-2019,1,V,L,mgld,ld3,,8x3'/2'r,1:54.7,8,tijd,,180,5,2,ergometer,30-32,7:30.3,
7-11-2019,1,V,L,mgld,ld3,,8x3'/2'r,1:55.6,8,tijd,,180,6,2,ergometer,30-32,7:30.3,
7-11-2019,1,V,L,mgld,ld3,,8x3'/2'r,1:54.7,8,tijd,,180,7,2,ergometer,30-32,7:30.3,
7-11-2019,1,V,L,mgld,ld3,,8x3'/2'r,1:54.9,8,tijd,,180,8,2,ergometer,30-32,7:30.3,
,,,,,,,,,,,,,,,,,,
14-11-2019,1,V,L,mgld,ld2,,4x2000/5'r,1:55.1,4,afstand,2000,,1,5,ergometer,30-32,7:25.2,
14-11-2019,1,V,L,mgld,ld2,,4x2000/5'r,1:55.0,4,afstand,2000,,2,5,ergometer,30-32,7:25.2,
14-11-2019,1,V,L,mgld,ld2,,4x2000/5'r,1:55.3,4,afstand,2000,,3,5,ergometer,30-32,7:25.2,
14-11-2019,1,V,L,mgld,ld2,,4x2000/5'r,1:55.7,4,afstand,2000,,4,5,ergometer,30-32,7:25.2,
14-11-2019,1,V,L,mgld,ld1,,4x2000/5'r,1:56.4,4,afstand,2000,,1,5,ergometer,30-32,7:31.0,
14-11-2019,1,V,L,mgld,ld1,,4x2000/5'r,1:56.8,4,afstand,2000,,2,5,ergometer,30-32,7:31.0,
14-11-2019,1,V,L,mgld,ld1,,4x2000/5'r,2:01.2,4,afstand,2000,,3,5,ergometer,30-32,7:31.0,
14-11-2019,1,V,L,mgld,ld1,,4x2000/5'r,1:59.6,4,afstand,2000,,4,5,ergometer,30-32,7:31.0,
,,,,,,,,,,,,,,,,,,
21-11-2019,1,V,L,mgld,ld2,,3x7x1'/1'r,1:48.2,3,tijd,,7x60,1,5,ergometer,vrij ,7:25.2,
21-11-2019,1,V,L,mgld,ld2,,3x7x1'/1'r,1:47.5,3,tijd,,7x60,2,5,ergometer,vrij ,7:25.2,
21-11-2019,1,V,L,mgld,ld2,,3x7x1'/1'r,1:50.6,3,tijd,,7x60,3,5,ergometer,vrij ,7:25.2,
21-11-2019,1,V,L,mgld,ld1,,3x7x1'/1'r,1:47.8,3,tijd,,7x60,1,5,ergometer,vrij ,7:31.0,
21-11-2019,1,V,L,mgld,ld1,,3x7x1'/1'r,1:49.7,3,tijd,,7x60,2,5,ergometer,vrij ,7:31.0,
21-11-2019,1,V,L,mgld,ld1,,3x7x1'/1'r,1:50.6,3,tijd,,7x60,3,5,ergometer,vrij ,7:31.0,
,,,,,,,,,,,,,,,,,,
23-11-2019,1,V,L,mgld,ld2,,3x1500/5'r,1:51.2,3,afstand,1500,,1,5,ergometer,vrij ,7:25.2,
23-11-2019,1,V,L,mgld,ld2,,3x1500/5'r,1:54.6,3,afstand,1500,,2,5,ergometer,vrij ,7:25.2,
23-11-2019,1,V,L,mgld,ld2,,3x1500/5'r,1:56.5,3,afstand,1500,,3,5,ergometer,vrij ,7:25.2,
23-11-2019,1,V,L,mgld,ld3,,3x1500/5'r,1:53.5,3,afstand,1500,,1,5,ergometer,vrij ,7:30.3,
23-11-2019,1,V,L,mgld,ld3,,3x1500/5'r,1:57.6,3,afstand,1500,,2,5,ergometer,vrij ,7:30.3,
23-11-2019,1,V,L,mgld,ld3,,3x1500/5'r,1:56.9,3,afstand,1500,,3,5,ergometer,vrij ,7:30.3,
,,,,,,,,,,,,,,,,,,
27-11-2019,1,V,L,mgld,ld1,,4x8'/5'r,1:58.0,4,tijd,,480,1,5,ergometer,28-30-32-34,7:31.0,
27-11-2019,1,V,L,mgld,ld1,,4x8'/5'r,1:58.4,4,tijd,,480,2,5,ergometer,28-30-32-34,7:31.0,
27-11-2019,1,V,L,mgld,ld1,,4x8'/5'r,1:58.9,4,tijd,,480,3,5,ergometer,28-30-32-34,7:31.0,
27-11-2019,1,V,L,mgld,ld1,,4x8'/5'r,1:58.6,4,tijd,,480,4,5,ergometer,28-30-32-34,7:31.0,
27-11-2019,1,V,L,mgld,ld2,,2000,1:51.3,1,afstand,2000,,1,0,ergometer,vrij ,7:25.2,27-11-2019
27-11-2019,1,V,L,mgld,ld2,,6000,1:57.8,1,afstand,6000,,1,0,ergometer,vrij ,7:25.2,27-11-2019
,,,,,,,,,,,,,,,,,,
30-11-2019,1,V,L,mgld,ld2,,6x750/3'r,1:50.6,6,afstand,750,,1,3,ergometer,vrij ,7:26.8,
30-11-2019,1,V,L,mgld,ld2,,6x750/3'r,1:50.1,6,afstand,750,,2,3,ergometer,vrij ,7:26.8,
30-11-2019,1,V,L,mgld,ld2,,6x750/3'r,1:50.2,6,afstand,750,,3,3,ergometer,vrij ,7:26.8,
30-11-2019,1,V,L,mgld,ld2,,6x750/3'r,1:56.0,6,afstand,750,,4,3,ergometer,vrij ,7:26.8,
30-11-2019,1,V,L,mgld,ld2,,6x750/3'r,1:58.0,6,afstand,750,,5,3,ergometer,vrij ,7:26.8,
30-11-2019,1,V,L,mgld,ld2,,6x750/3'r,1:55.4,6,afstand,750,,6,3,ergometer,vrij ,7:26.8,
30-11-2019,1,V,L,mgld,ld1,,6x750/3'r,1:53.7,6,afstand,750,,1,3,ergometer,vrij ,7:31.0,
30-11-2019,1,V,L,mgld,ld1,,6x750/3'r,1:53.6,6,afstand,750,,2,3,ergometer,vrij ,7:31.0,
30-11-2019,1,V,L,mgld,ld1,,6x750/3'r,1:53.4,6,afstand,750,,3,3,ergometer,vrij ,7:31.0,
30-11-2019,1,V,L,mgld,ld1,,6x750/3'r,1:54.1,6,afstand,750,,4,3,ergometer,vrij ,7:31.0,
30-11-2019,1,V,L,mgld,ld1,,6x750/3'r,1:54.0,6,afstand,750,,5,3,ergometer,vrij ,7:31.0,
30-11-2019,1,V,L,mgld,ld1,,6x750/3'r,1:54.6,6,afstand,750,,6,3,ergometer,vrij ,7:31.0,
30-11-2019,1,V,L,mgld,ld3,,6x750/3'r,1:51.3,6,afstand,750,,1,3,ergometer,vrij ,7:30.3,
30-11-2019,1,V,L,mgld,ld3,,6x750/3'r,1:51.8,6,afstand,750,,2,3,ergometer,vrij ,7:30.3,
30-11-2019,1,V,L,mgld,ld3,,6x750/3'r,1:52.6,6,afstand,750,,3,3,ergometer,vrij ,7:30.3,
30-11-2019,1,V,L,mgld,ld3,,6x750/3'r,1:53.4,6,afstand,750,,4,3,ergometer,vrij ,7:30.3,
30-11-2019,1,V,L,mgld,ld3,,6x750/3'r,1:56.2,6,afstand,750,,5,3,ergometer,vrij ,7:30.3,
30-11-2019,1,V,L,mgld,ld3,,6x750/3'r,1:55.0,6,afstand,750,,6,3,ergometer,vrij ,7:30.3,
,,,,,,,,,,,,,,,,,,
07-12-2019,1,V,L,mgld,ld2,,2000,1:51.7,1,afstand,2000,,1,0,ergometer,vrij ,7:26.8,07-12-2019
07-12-2019,1,V,L,mgld,ld3,,2000,1:52.6,1,afstand,2000,,1,0,ergometer,vrij ,7:30.3,07-12-2019
07-12-2019,1,V,L,mgld,ld1,,2000,1:52.8,1,afstand,2000,,1,0,ergometer,vrij ,7:31.0,07-12-2019
,,,,,,,,,,,,,,,,,,
12-12-2019,1,V,L,mgld,ld2,,6000,1:57.8,1,afstand,6000,,1,0,ergometer,vrij,7:26.8,12-12-2019
12-12-2019,1,V,L,mgld,ld1,,6000,2:00.2,1,afstand,6000,,1,0,ergometer,vrij,7:30.3,12-12-2019
12-12-2019,1,V,L,mgld,ld3,,6000,1:58.6,1,afstand,6000,,1,0,ergometer,vrij,7:31.0,12-12-2019
,,,,,,,,,,,,,,,,,,
19-12-2019,1,V,L,mgld,ld2,,2x10'/5'r,1:59.1,2,tijd,,600,1,5,ergometer,26,7:24.3,
19-12-2019,1,V,L,mgld,ld2,,2x10'/5'r,1:55.5,2,tijd,,600,2,5,ergometer,28-30,7:24.3,
19-12-2019,1,V,L,mgld,ld1,,2x10'/5'r,2:01.5,2,tijd,,600,1,5,ergometer,26,7:39.0,
19-12-2019,1,V,L,mgld,ld1,,2x10'/5'r,1:57.1,2,tijd,,600,2,5,ergometer,28-30,7:39.0,
19-12-2019,1,V,L,mgld,ld3,,2x10'/5'r,1:59.0,2,tijd,,600,1,5,ergometer,26,7:27.8,
19-12-2019,1,V,L,mgld,ld3,,2x10'/5'r,1:56.5,2,tijd,,600,2,5,ergometer,28-30,7:27.8,
,,,,,,,,,,,,,,,,,,
2-1-2020,1,V,L,mgld,ld2,,2x10'/5'r,1:59.0,2,tijd,,600,1,5,ergometer,26,7:24.3,
2-1-2020,1,V,L,mgld,ld2,,2x10'/5'r,1:55.5,2,tijd,,600,2,5,ergometer,28-30,7:24.3,
2-1-2020,1,V,L,mgld,ld3,,2x10'/5'r,1:59.9,2,tijd,,600,1,5,ergometer,26,7:27.8,
2-1-2020,1,V,L,mgld,ld3,,2x10'/5'r,1:56.6,2,tijd,,600,2,5,ergometer,28-30,7:27.8,
,,,,,,,,,,,,,,,,,,
9-1-2020,1,V,L,mgld,ld2,,2x4x20''/40''r,1:37.1,2,tijd,,4x20,1,5,ergometer,vrij,7:24.3,
9-1-2020,1,V,L,mgld,ld2,,2x4x20''/40''r,1:40.3,2,tijd,,4x20,2,5,ergometer,vrij ,7:24.3,
9-1-2020,1,V,L,mgld,ld3,,2x4x20''/40''r,1:37.3,2,tijd,,4x20,1,5,ergometer,vrij ,7:27.8,
9-1-2020,1,V,L,mgld,ld3,,2x4x20''/40''r,1:38.3,2,tijd,,4x20,2,5,ergometer,vrij ,7:27.8,
,,,,,,,,,,,,,,,,,,
16-1-2020,1,V,L,mgld,ld2,,1x20',2:11.5,1,tijd,,1200,1,0,ergometer,16,7:24.3,
16-1-2020,1,V,L,mgld,ld3,,1x20',2:09.0,1,tijd,,1200,1,0,ergometer,16,7:27.8,
16-1-2020,1,V,L,mgld,ld1,,3x5x1'/1'r,1:53.3,3,tijd,,5x60,1,300,ergometer,vrij,7:39.0,
16-1-2020,1,V,L,mgld,ld1,,3x5x1'/1'r,1:53.2,3,tijd,,5x60,2,300,ergometer,vrij,7:39.0,
16-1-2020,1,V,L,mgld,ld1,,3x5x1'/1'r,1:53.9,3,tijd,,5x60,3,300,ergometer,vrij,7:39.0,
,,,,,,,,,,,,,,,,,,
23-1-2020,1,V,L,mgld,ld2,,8x3'/2'r,1:54.0,8,tijd,,180,1,2,ergometer,vrij,7:24.3,
23-1-2020,1,V,L,mgld,ld2,,8x3'/2'r,1:53.7,8,tijd,,180,2,2,ergometer,vrij,7:24.3,
23-1-2020,1,V,L,mgld,ld2,,8x3'/2'r,1:53.7,8,tijd,,180,3,2,ergometer,vrij,7:24.3,
23-1-2020,1,V,L,mgld,ld2,,8x3'/2'r,1:53.7,8,tijd,,180,4,2,ergometer,vrij,7:24.3,
23-1-2020,1,V,L,mgld,ld2,,8x3'/2'r,1:53.6,8,tijd,,180,5,2,ergometer,vrij,7:24.3,
23-1-2020,1,V,L,mgld,ld2,,8x3'/2'r,1:53.9,8,tijd,,180,6,2,ergometer,vrij,7:24.3,
23-1-2020,1,V,L,mgld,ld2,,8x3'/2'r,1:54.3,8,tijd,,180,7,2,ergometer,vrij,7:24.3,
23-1-2020,1,V,L,mgld,ld2,,8x3'/2'r,1:54.0,8,tijd,,180,8,2,ergometer,vrij,7:24.3,
23-1-2020,1,V,L,mgld,ld1,,8x3'/2'r,1:54.7,8,tijd,,180,1,2,ergometer,vrij,7:39.0,
23-1-2020,1,V,L,mgld,ld1,,8x3'/2'r,1:54.7,8,tijd,,180,2,2,ergometer,vrij,7:39.0,
23-1-2020,1,V,L,mgld,ld1,,8x3'/2'r,1:54.7,8,tijd,,180,3,2,ergometer,vrij,7:39.0,
23-1-2020,1,V,L,mgld,ld1,,8x3'/2'r,1:54.7,8,tijd,,180,4,2,ergometer,vrij,7:39.0,
23-1-2020,1,V,L,mgld,ld1,,8x3'/2'r,1:5.0,8,tijd,,180,5,2,ergometer,vrij,7:39.0,
23-1-2020,1,V,L,mgld,ld1,,8x3'/2'r,1:55.5,8,tijd,,180,6,2,ergometer,vrij,7:39.0,
23-1-2020,1,V,L,mgld,ld1,,8x3'/2'r,1:55.9,8,tijd,,180,7,2,ergometer,vrij,7:39.0,
23-1-2020,1,V,L,mgld,ld1,,8x3'/2'r,1:55.9,8,tijd,,180,8,2,ergometer,vrij,7:39.0,
23-1-2020,1,V,L,mgld,ld3,,8x3'/2'r,1:53.6,8,tijd,,180,1,2,ergometer,vrij,7:27.8,
23-1-2020,1,V,L,mgld,ld3,,8x3'/2'r,1:53.4,8,tijd,,180,2,2,ergometer,vrij,7:27.8,
23-1-2020,1,V,L,mgld,ld3,,8x3'/2'r,1:54.0,8,tijd,,180,3,2,ergometer,vrij,7:27.8,
23-1-2020,1,V,L,mgld,ld3,,8x3'/2'r,1:53.9,8,tijd,,180,4,2,ergometer,vrij,7:27.8,
23-1-2020,1,V,L,mgld,ld3,,8x3'/2'r,1:54.5,8,tijd,,180,5,2,ergometer,vrij,7:27.8,
23-1-2020,1,V,L,mgld,ld3,,8x3'/2'r,1:54.6,8,tijd,,180,6,2,ergometer,vrij,7:27.8,
23-1-2020,1,V,L,mgld,ld3,,8x3'/2'r,1:55.0,8,tijd,,180,7,2,ergometer,vrij,7:27.8,
23-1-2020,1,V,L,mgld,ld3,,8x3'/2'r,1:55.9,8,tijd,,180,8,2,ergometer,vrij,7:27.8,
,,,,,,,,,,,,,,,,,,
6-2-2020,1,V,L,mgld,ld2,,2x4x20''/40''r,1:36.6,2,tijd,,4x20,1,5,ergometer,vrij,7:24.3,
6-2-2020,1,V,L,mgld,ld2,,2x4x20''/40''r,1:37.6,2,tijd,,4x20,2,5,ergometer,vrij,7:24.3,
6-2-2020,1,V,L,mgld,ld3,,2x4x20''/40''r,1:37.8,2,tijd,,4x20,1,5,ergometer,vrij,7:27.8,
6-2-2020,1,V,L,mgld,ld3,,2x4x20''/40''r,1:36.6,2,tijd,,4x20,2,5,ergometer,vrij,7:27.8,
,,,,,,,,,,,,,,,,,,
13-2-2020,1,V,L,mgld,ld2,,3x1500/5'r,1:54.3,3,afstand,1500,,1,5,ergometer,vrij,7:24.3,
13-2-2020,1,V,L,mgld,ld2,,3x1500/5'r,1:53.7,3,afstand,1500,,2,5,ergometer,vrij,7:24.3,
13-2-2020,1,V,L,mgld,ld2,,3x1500/5'r,1:54.5,3,afstand,1500,,3,5,ergometer,vrij,7:24.3,
,,,,,,,,,,,,,,,,,,
20-2-2020,1,V,L,mgld,ld2,,6x5'/2'r,2:02.8,6,tijd,,300,1,2,ergometer,24,7:24.3,
20-2-2020,1,V,L,mgld,ld2,,6x5'/2'r,1:59.9,6,tijd,,300,2,2,ergometer,26,7:24.3,
20-2-2020,1,V,L,mgld,ld2,,6x5'/2'r,1:57.0,6,tijd,,300,3,2,ergometer,28,7:24.3,
20-2-2020,1,V,L,mgld,ld2,,6x5'/2'r,2:03.0,6,tijd,,300,4,2,ergometer,24,7:24.3,
20-2-2020,1,V,L,mgld,ld2,,6x5'/2'r,1:59.8,6,tijd,,300,5,2,ergometer,26,7:24.3,
20-2-2020,1,V,L,mgld,ld2,,6x5'/2'r,1:58.1,6,tijd,,300,6,2,ergometer,28,7:24.3,
20-2-2020,1,V,L,mgld,ld1,,6x5'/2'r,2:01.8,6,tijd,,300,1,2,ergometer,24,7:39.0,
20-2-2020,1,V,L,mgld,ld1,,6x5'/2'r,1:59.1,6,tijd,,300,2,2,ergometer,26,7:39.0,
20-2-2020,1,V,L,mgld,ld1,,6x5'/2'r,1:57.5,6,tijd,,300,3,2,ergometer,28,7:39.0,
20-2-2020,1,V,L,mgld,ld1,,6x5'/2'r,2:03.2,6,tijd,,300,4,2,ergometer,24,7:39.0,
20-2-2020,1,V,L,mgld,ld1,,6x5'/2'r,2:00.0,6,tijd,,300,5,2,ergometer,26,7:39.0,
20-2-2020,1,V,L,mgld,ld1,,6x5'/2'r,1:57.8,6,tijd,,300,6,2,ergometer,28,7:39.0,
20-2-2020,1,V,L,mgld,ld3,,6x5'/2'r,1:58.4,6,tijd,,300,1,2,ergometer,24,7:27.8,
20-2-2020,1,V,L,mgld,ld3,,6x5'/2'r,1:56.0,6,tijd,,300,2,2,ergometer,26,7:27.8,
20-2-2020,1,V,L,mgld,ld3,,6x5'/2'r,1:54.5,6,tijd,,300,3,2,ergometer,28,7:27.8,
20-2-2020,1,V,L,mgld,ld3,,6x5'/2'r,2:00.0,6,tijd,,300,4,2,ergometer,24,7:27.8,
20-2-2020,1,V,L,mgld,ld3,,6x5'/2'r,1:57.2,6,tijd,,300,5,2,ergometer,26,7:27.8,
20-2-2020,1,V,L,mgld,ld3,,6x5'/2'r,1:55.0,6,tijd,,300,6,2,ergometer,28,7:27.8,
,,,,,,,,,,,,,,,,,,
27-2-2020,1,V,L,mgld,ld2,,2000,1:51.1,1,afstand,2000,,1,0,ergometer,vrij ,7:24.3,27-2-2020
3-3-2020,1,V,L,mgld,ld2,,6000,1:57.3,1,afstand,6000,,1,0,ergometer,vrij,7:24.3,3-3-2020
27-2-2020,1,V,L,mgld,ld3,,2000,1:51.9,1,afstand,2000,,1,0,ergometer,vrij ,7:27.8,27-2-2020
3-3-2020,1,V,L,mgld,ld3,,6000,1:57.6,1,afstand,6000,,1,0,ergometer,vrij,7:27.8,3-3-2020
27-2-2020,1,V,L,mgld,ld1,,2000,1:54.8,1,afstand,2000,,1,0,ergometer,vrij ,7:39.0,27-2-2020
,,,,,,,,,,,,,,,,,,
20-10-2020,1,V,L,mgld,ld2,,3x12'/5'r,2:05.3,3,tijd,,720,1,5,ergometer,26,00:07:20.900,
20-10-2020,1,V,L,mgld,ld2,,3x12'/5'r,2:07.4,3,tijd,,720,2,5,ergometer,26,00:07:20.900,
20-10-2020,1,V,L,mgld,ld2,,3x12'/5'r,2:06.7,3,tijd,,720,3,5,ergometer,26,00:07:20.900,
20-10-2020,1,V,L,mgld,ld1,,3x12'/5'r,2:03.5,3,tijd,,720,1,5,ergometer,26,00:07:30.300,
20-10-2020,1,V,L,mgld,ld1,,3x12'/5'r,2:04.3,3,tijd,,720,2,5,ergometer,26,00:07:30.300,
20-10-2020,1,V,L,mgld,ld1,,3x12'/5'r,2:04.3,3,tijd,,720,3,5,ergometer,26,00:07:30.300,
,,,,,,,,,,,,,,,,,,
27-10-2020,1,V,L,mgld,ld2,,3x12'/5'r,2:02.9,3,tijd,,720,1,5,ergometer,26,00:07:20.900,
27-10-2020,1,V,L,mgld,ld2,,3x12'/5'r,2:03.6,3,tijd,,720,2,5,ergometer,26,00:07:20.900,
27-10-2020,1,V,L,mgld,ld2,,3x12'/5'r,2:02.6,3,tijd,,720,3,5,ergometer,28,00:07:20.900,
,,,,,,,,,,,,,,,,,,
20-10-2020,1,V,L,mgld,ld1,,3x12'/5'r,2:02.3,3,tijd,,720,1,5,ergometer,26,00:07:30.300,
20-10-2020,1,V,L,mgld,ld1,,3x12'/5'r,2:02.7,3,tijd,,720,2,5,ergometer,26,00:07:30.300,
,,,,,,,,,,,,,,,,,,
27-10-2020,1,V,L,mgld,ld1,,3x12'/5'r,2:01.1,3,tijd,,720,3,5,ergometer,28,00:07:30.300,
27-10-2020,1,V,L,mgld,ld3,,3x12'/5'r,2:04.1,3,tijd,,720,1,5,ergometer,26,7:35.0,
27-10-2020,1,V,L,mgld,ld3,,3x12'/5'r,2:04.2,3,tijd,,720,2,5,ergometer,26,7:35.0,
,,,,,,,,,,,,,,,,,,
20-10-2020,1,V,L,mgld,ld3,,3x12'/5'r,2:03.0,3,tijd,,720,3,5,ergometer,28,7:35.0,
,,,,,,,,,,,,,,,,,,
3-11-2020,1,V,L,mgld,ld2,,3x12'/5'r,2:02.4,3,tijd,,720,1,5,ergometer,26,00:07:20.900,
3-11-2020,1,V,L,mgld,ld2,,3x12'/5'r,2:00.8,3,tijd,,720,2,5,ergometer,28,00:07:20.900,
3-11-2020,1,V,L,mgld,ld2,,3x12'/5'r,2:01.9,3,tijd,,720,3,5,ergometer,28,00:07:20.900,
3-11-2020,1,V,L,mgld,ld1,,3x12'/5'r,2:02.2,3,tijd,,720,1,5,ergometer,26,00:07:30.300,
3-11-2020,1,V,L,mgld,ld1,,3x12'/5'r,2:01.2,3,tijd,,720,2,5,ergometer,28,00:07:30.300,
3-11-2020,1,V,L,mgld,ld1,,3x12'/5'r,2:01.4,3,tijd,,720,3,5,ergometer,28,00:07:30.300,
,,,,,,,,,,,,,,,,,,
10-11-2020,1,V,L,mgld,ld2,,3x12'/5'r,2:02.3,3,tijd,,720,1,5,ergometer,26,00:07:20.900,
10-11-2020,1,V,L,mgld,ld2,,3x12'/5'r,2:01.3,3,tijd,,720,2,5,ergometer,28,00:07:20.900,
10-11-2020,1,V,L,mgld,ld2,,3x12'/5'r,2:01.3,3,tijd,,720,3,5,ergometer,30,00:07:20.900,
10-11-2020,1,V,L,mgld,ld1,,3x12'/5'r,2:03.5,3,tijd,,720,1,5,ergometer,26,00:07:30.300,
10-11-2020,1,V,L,mgld,ld1,,3x12'/5'r,2:04.2,3,tijd,,720,2,5,ergometer,28,00:07:30.300,
10-11-2020,1,V,L,mgld,ld1,,3x12'/5'r,2:04.0,3,tijd,,720,3,5,ergometer,30,00:07:30.300,
10-11-2020,1,V,L,mgld,ld3,,3x12'/5'r,2:00.1,3,tijd,,720,1,5,ergometer,26,7:35.0,
10-11-2020,1,V,L,mgld,ld3,,3x12'/5'r,2:01.5,3,tijd,,720,2,5,ergometer,28,7:35.0,
10-11-2020,1,V,L,mgld,ld3,,3x12'/5'r,2:02.5,3,tijd,,720,3,5,ergometer,30,7:35.0,
,,,,,,,,,,,,,,,,,,
17-11-2020,1,V,L,mgld,ld2,,4x8'/4'r,1:57.3,4,tijd,,480,1,4,ergometer,28-30,00:07:20.900,
17-11-2020,1,V,L,mgld,ld2,,4x8'/4'r,1:57.3,4,tijd,,480,2,4,ergometer,28-30,00:07:20.900,
17-11-2020,1,V,L,mgld,ld2,,4x8'/4'r,1:57.2,4,tijd,,480,3,4,ergometer,28-30,00:07:20.900,
